student_id,attendance,study_hours,quiz_score,assignment_score,midterm_score,sleep_hours,lms_login_count,participation,parent_education,internet_access,family_income,extracurricular,final_grade,risk_level
5298,89.38,3.32,81.96,61.85,72.02,7.14,37,47.71,Bachelor,No,Medium,No,B,Low
5299,88.44,5.2,59.98,76.24,51.85,5.95,18,60.63,Master,Yes,High,Yes,B,Low
5300,82.18,5.15,35.1,67.87,37.88,6.44,44,40.96,Bachelor,Yes,Low,No,B,Low
5301,74.87,5.44,100.0,83.83,86.09,4.0,43,94.78,Bachelor,Yes,Low,Yes,A,Low
5302,73.31,4.18,57.07,86.58,71.82,4.85,39,84.63,High School,Yes,Low,No,B,Low
5303,90.87,2.32,56.32,70.94,41.41,7.63,34,86.2,Bachelor,Yes,Medium,Yes,C,Medium
5304,86.3,1.87,78.75,79.11,36.26,6.63,31,56.81,High School,Yes,High,No,C,Medium
5305,74.14,2.24,47.36,62.36,69.15,5.72,11,73.29,High School,Yes,Low,No,D,High
5306,94.23,3.38,51.96,43.35,64.2,7.75,10,79.54,High School,Yes,High,No,B,Low
5307,76.06,3.45,77.2,37.95,75.55,5.46,18,75.5,High School,Yes,Low,No,C,Medium
5308,65.23,5.35,88.27,67.92,7.04,6.8,39,41.88,High School,Yes,Low,Yes,B,Low
5309,66.62,3.04,60.29,46.9,57.48,8.04,42,74.19,Bachelor,Yes,Low,No,B,Low
5310,63.32,0.5,39.28,93.45,96.22,7.17,32,91.75,Master,Yes,Low,No,C,Medium
5311,73.91,1.35,81.8,53.83,30.09,8.73,20,44.98,High School,Yes,Medium,Yes,C,Medium
5312,96.51,1.74,22.71,71.19,34.92,5.57,38,63.62,Master,Yes,Low,Yes,C,Medium
5313,65.92,1.74,73.79,64.31,79.45,7.82,6,88.8,High School,Yes,Medium,No,C,Medium
5314,80.83,0.5,40.89,44.85,88.21,6.01,18,91.0,Bachelor,Yes,Low,No,D,High
5315,68.15,6.33,58.4,56.77,61.53,6.48,18,46.92,Bachelor,Yes,Medium,Yes,A,Low
5316,74.1,0.5,70.5,68.29,73.4,8.31,12,75.03,Bachelor,Yes,Low,Yes,D,High
5317,55.35,2.47,47.43,68.9,48.37,7.87,37,42.72,Bachelor,Yes,Medium,No,C,Medium
5318,74.69,4.69,56.77,61.92,67.93,4.91,18,55.83,High School,Yes,Medium,No,C,Medium
5319,75.09,4.56,57.04,73.54,77.49,7.1,33,61.96,High School,Yes,Medium,No,B,Low
5320,86.1,0.85,62.86,49.99,39.48,5.12,30,37.48,Bachelor,Yes,Medium,Yes,D,High
5321,81.35,5.67,67.99,62.15,31.13,8.23,35,73.05,Bachelor,Yes,Medium,No,B,Low
5322,60.02,5.41,64.96,94.92,50.3,8.81,8,36.31,Bachelor,Yes,High,Yes,B,Low
5323,94.26,3.17,65.45,51.24,75.41,7.08,43,54.31,High School,Yes,Low,No,B,Low
5324,81.15,3.55,84.29,87.74,77.23,4.46,24,50.88,Bachelor,Yes,High,No,B,Low
5325,80.98,1.86,90.92,54.68,31.74,7.36,9,14.89,Master,Yes,High,No,D,High
5326,77.86,3.95,73.42,51.15,96.47,6.82,37,25.35,Master,Yes,Medium,Yes,B,Low
5327,70.23,3.91,70.11,69.72,79.65,6.05,8,52.03,PhD,Yes,High,Yes,B,Low
5328,81.27,2.62,37.43,80.92,62.74,7.07,32,39.41,Bachelor,Yes,Medium,No,C,Medium
5329,85.13,4.66,22.03,56.13,38.21,6.64,4,100.0,Bachelor,No,Medium,Yes,C,Medium
5330,51.8,4.1,58.75,35.69,74.54,7.21,4,69.02,Master,No,High,No,C,Medium
5331,69.92,9.28,92.63,88.64,41.7,8.7,33,16.86,Bachelor,Yes,Low,No,A,Low
5332,74.18,1.88,60.47,56.05,49.91,5.07,39,35.37,Bachelor,Yes,High,Yes,C,Medium
5333,81.84,5.9,77.81,48.21,54.64,6.57,14,4.3,High School,Yes,Low,No,B,Low
5334,95.9,1.97,61.35,72.04,58.83,6.28,2,61.15,Bachelor,Yes,High,Yes,C,Medium
5335,66.42,4.45,67.83,58.79,74.15,8.05,16,58.52,High School,Yes,Medium,No,B,Low
5336,70.53,0.5,53.49,71.63,56.42,7.92,8,62.85,High School,Yes,Low,Yes,D,High
5337,70.31,2.58,78.59,53.58,70.0,7.29,26,72.8,High School,Yes,Medium,Yes,C,Medium
5338,65.98,4.35,65.44,57.15,25.12,6.36,5,46.32,Bachelor,Yes,Medium,Yes,C,Medium
5339,72.79,3.93,50.9,50.95,87.77,6.87,14,39.3,Bachelor,Yes,Medium,Yes,C,Medium
5340,89.56,0.5,36.5,52.39,88.1,7.57,28,47.01,High School,Yes,Medium,No,C,Medium
5341,62.19,2.76,78.77,64.91,70.99,4.99,31,14.95,Master,Yes,Low,Yes,C,Medium
5342,84.42,6.16,71.71,96.69,70.48,9.06,14,46.21,Master,No,Medium,Yes,A,Low
5343,52.47,5.35,68.71,70.54,59.33,6.82,30,78.16,High School,Yes,Low,No,A,Low
5344,69.58,5.23,49.28,62.12,68.3,6.74,8,36.6,PhD,Yes,Low,Yes,B,Low
5345,73.06,7.73,78.69,65.47,48.57,7.19,27,50.84,Bachelor,Yes,Medium,No,A,Low
5346,100.0,0.5,52.1,43.7,58.51,7.58,36,90.0,Bachelor,No,Medium,Yes,C,Medium
5347,73.88,2.79,81.34,94.24,64.97,8.29,14,49.65,Bachelor,Yes,Medium,No,B,Low
5348,44.98,3.56,48.15,87.12,29.43,5.46,26,64.61,High School,Yes,Medium,No,C,Medium
5349,48.02,2.18,42.68,83.87,90.93,5.04,14,89.56,Master,Yes,Low,Yes,C,Medium
5350,78.51,3.72,64.63,76.41,66.5,7.24,11,63.23,Bachelor,Yes,High,Yes,C,Medium
5351,87.21,5.84,76.96,88.44,75.35,5.81,29,30.54,High School,Yes,High,No,B,Low
5352,83.63,3.7,79.17,75.17,60.96,6.58,18,38.9,High School,Yes,Low,Yes,B,Low
5353,80.51,0.5,68.46,75.93,73.6,7.59,23,63.22,Master,Yes,Medium,Yes,C,Medium
5354,95.43,4.72,85.72,59.7,33.22,5.97,7,57.28,Bachelor,Yes,Medium,Yes,B,Low
5355,69.91,3.47,69.87,75.22,85.78,9.58,19,60.56,Bachelor,Yes,High,No,B,Low
5356,91.42,0.5,66.67,94.03,28.78,6.03,29,33.14,High School,Yes,Medium,No,C,Medium
5357,53.52,2.39,22.93,94.4,48.57,4.6,36,37.15,High School,Yes,Medium,Yes,C,Medium
5358,64.43,0.5,46.25,53.31,80.39,5.4,6,55.75,Bachelor,Yes,Low,No,D,High
5359,50.89,2.98,84.05,46.4,94.69,8.76,27,71.98,High School,Yes,Medium,No,B,Low
5360,73.88,2.59,48.03,70.43,96.31,6.94,30,86.05,Master,Yes,High,Yes,C,Medium
5361,77.31,0.75,59.9,59.31,81.56,8.82,31,78.63,High School,Yes,High,Yes,C,Medium
5362,79.71,3.95,57.75,68.29,69.41,5.67,15,58.23,High School,Yes,Low,Yes,B,Low
5363,78.93,1.55,46.35,63.1,100.0,5.95,39,47.05,High School,Yes,High,Yes,C,Medium
5364,64.09,5.88,53.79,58.99,68.29,6.67,26,50.23,Bachelor,Yes,Medium,No,B,Low
5365,75.15,3.8,64.14,91.59,49.26,8.0,11,75.7,Bachelor,Yes,Low,No,B,Low
5366,55.54,3.03,43.9,62.49,50.5,8.55,9,80.94,Bachelor,Yes,High,Yes,C,Medium
5367,98.45,5.76,58.58,69.05,47.65,7.98,24,63.52,Bachelor,Yes,Medium,No,A,Low
5368,73.45,3.97,52.32,43.59,63.45,6.23,3,45.71,High School,Yes,Medium,Yes,C,Medium
5369,70.67,4.12,66.81,100.0,73.8,4.93,31,73.7,Bachelor,Yes,Low,No,B,Low
5370,100.0,3.38,80.93,42.55,42.19,5.73,7,67.58,High School,No,Medium,No,C,Medium
5371,59.37,2.94,89.72,65.4,39.2,6.17,42,81.09,Master,Yes,Medium,No,B,Low
5372,61.12,4.23,66.54,82.37,57.65,6.22,21,78.88,Bachelor,Yes,Low,No,B,Low
5373,61.56,6.24,46.8,54.56,66.5,5.06,29,53.31,Bachelor,Yes,Medium,Yes,A,Low
5374,76.98,0.5,90.48,66.15,57.81,7.85,12,90.33,Bachelor,Yes,Medium,Yes,C,Medium
5375,84.47,6.86,72.03,92.48,48.34,7.28,30,85.85,Bachelor,Yes,High,Yes,A,Low
5376,89.1,1.69,54.82,66.23,55.42,6.97,36,100.0,PhD,No,High,No,C,Medium
5377,100.0,3.85,59.0,79.63,64.69,5.69,24,50.45,PhD,Yes,Low,Yes,B,Low
5378,44.26,0.5,52.98,47.28,42.11,8.76,33,62.19,Bachelor,Yes,Low,No,D,High
5379,87.13,6.18,78.03,76.08,74.96,6.92,41,50.93,Bachelor,Yes,Low,Yes,A,Low
5380,69.64,1.01,82.66,100.0,80.76,5.59,29,77.39,Bachelor,Yes,Medium,No,C,Medium
5381,69.2,5.52,70.98,89.51,48.26,6.66,6,66.43,Bachelor,Yes,Medium,Yes,B,Low
5382,68.7,3.07,84.68,89.4,19.16,7.31,36,24.97,Bachelor,Yes,High,No,B,Low
5383,64.37,3.21,63.85,86.21,71.87,6.83,30,34.98,Master,Yes,Low,No,C,Medium
5384,100.0,1.23,100.0,68.51,46.05,7.48,35,30.26,Bachelor,Yes,Medium,Yes,C,Medium
5385,90.63,5.69,62.71,46.97,88.63,6.03,30,40.77,High School,Yes,Low,Yes,A,Low
5386,78.35,3.23,30.19,50.94,80.21,4.0,14,36.34,Bachelor,Yes,High,No,C,Medium
5387,98.27,4.79,81.45,66.5,24.83,6.94,35,31.31,Bachelor,Yes,Medium,No,B,Low
5388,55.31,0.5,57.76,77.26,59.57,6.22,27,59.26,Master,No,Medium,No,D,High
5389,58.04,1.9,84.33,59.57,65.81,6.66,18,54.94,Master,Yes,High,No,C,Medium
5390,45.33,3.95,70.27,84.68,48.61,6.17,31,59.2,Bachelor,Yes,High,Yes,B,Low
5391,67.51,0.66,52.68,69.17,78.45,6.91,7,61.75,Bachelor,Yes,Low,No,C,Medium
5392,80.43,4.15,63.25,70.92,21.97,9.5,30,45.77,High School,Yes,Low,Yes,B,Low
5393,79.54,2.31,38.67,77.01,50.67,7.95,22,78.11,High School,Yes,Medium,Yes,C,Medium
5394,80.24,2.1,51.27,49.81,58.83,5.82,27,46.23,Bachelor,Yes,Low,Yes,C,Medium
5395,56.83,4.42,70.88,53.59,100.0,10.0,8,23.75,Bachelor,Yes,Low,Yes,B,Low
5396,90.05,3.81,78.69,61.35,61.13,5.93,31,71.94,High School,Yes,Medium,Yes,B,Low
5397,81.59,1.48,79.25,66.41,44.76,4.7,9,35.15,Master,Yes,Medium,No,D,High
5398,89.0,5.52,53.81,65.02,82.2,4.43,14,100.0,Master,Yes,Medium,Yes,B,Low
5399,49.61,4.41,84.26,69.84,33.53,8.32,19,63.24,Bachelor,Yes,High,Yes,B,Low
5400,82.67,0.5,65.45,73.76,43.6,7.73,28,48.51,Bachelor,Yes,Medium,No,D,High
5401,60.18,2.95,75.61,65.09,71.77,8.32,4,55.11,High School,Yes,High,Yes,C,Medium
5402,72.04,4.17,84.33,100.0,70.49,6.35,3,59.52,Bachelor,Yes,Medium,Yes,B,Low
5403,86.02,3.3,69.43,52.68,40.69,5.74,14,100.0,Master,Yes,High,Yes,C,Medium
5404,79.37,0.5,48.39,70.36,85.38,6.23,12,56.61,Bachelor,Yes,Medium,Yes,D,High
5405,65.23,3.61,86.25,96.92,62.57,4.82,43,92.6,Master,Yes,Medium,Yes,B,Low
5406,78.09,4.86,72.83,55.01,100.0,7.27,44,55.46,High School,No,Medium,No,B,Low
5407,55.03,3.35,72.49,48.58,71.33,6.68,35,73.19,Bachelor,Yes,Low,No,B,Low
5408,95.25,3.6,43.45,86.1,63.75,5.09,27,62.47,PhD,Yes,Low,Yes,B,Low
5409,74.92,5.34,86.5,86.9,92.71,5.78,19,45.64,Bachelor,No,High,No,A,Low
5410,94.78,0.65,72.7,50.91,60.75,5.03,23,61.02,High School,Yes,Low,Yes,D,High
5411,70.1,4.83,40.65,72.98,56.86,7.0,41,63.24,Bachelor,Yes,Medium,No,B,Low
5412,70.15,4.11,61.12,87.15,38.38,6.09,36,64.65,Bachelor,Yes,Medium,Yes,B,Low
5413,66.54,0.58,63.6,63.01,68.32,6.97,3,51.87,Bachelor,Yes,Low,No,D,High
5414,91.14,4.76,65.97,79.51,84.88,9.27,20,51.85,High School,No,Medium,No,B,Low
5415,67.36,6.75,61.34,84.93,28.55,5.86,25,86.7,Bachelor,Yes,Medium,No,B,Low
5416,87.67,4.1,65.25,84.03,57.05,5.72,41,56.41,PhD,Yes,High,No,B,Low
5417,72.26,4.5,82.17,67.37,42.12,8.25,25,89.77,Bachelor,Yes,Medium,No,B,Low
5418,48.36,1.58,63.77,32.01,78.84,5.49,3,74.56,High School,Yes,Medium,No,D,High
5419,69.45,2.39,55.02,35.55,80.8,8.59,11,32.11,Bachelor,Yes,Low,Yes,C,Medium
5420,60.31,1.67,67.7,73.76,70.98,6.84,24,59.14,High School,Yes,Medium,No,C,Medium
5421,78.51,4.21,84.76,76.38,22.15,6.22,42,60.13,Master,Yes,Low,No,B,Low
5422,60.14,2.57,78.37,89.92,33.73,6.19,4,74.05,Bachelor,Yes,Medium,Yes,C,Medium
5423,91.89,2.46,23.31,66.53,42.52,7.33,15,64.79,Bachelor,Yes,Medium,No,C,Medium
5424,76.63,4.77,41.56,55.9,41.21,5.17,18,47.97,High School,Yes,Medium,Yes,B,Low
5425,75.34,6.51,32.62,88.32,49.45,8.92,32,38.63,Bachelor,Yes,Medium,Yes,A,Low
5426,87.84,3.34,72.73,80.02,70.87,7.58,20,75.25,High School,Yes,Medium,No,B,Low
5427,92.46,0.67,84.64,65.6,67.13,7.33,30,91.09,Bachelor,No,Medium,Yes,C,Medium
5428,77.7,3.57,64.0,40.9,41.29,5.09,14,87.64,High School,Yes,Medium,No,C,Medium
5429,66.43,3.84,67.27,74.26,50.2,7.29,11,61.58,Master,Yes,Low,Yes,C,Medium
5430,51.39,5.0,47.37,91.87,74.71,5.61,3,100.0,High School,Yes,Low,No,B,Low
5431,67.71,2.92,84.79,96.49,57.37,8.55,36,100.0,Master,Yes,High,No,B,Low
5432,68.74,5.09,51.13,67.24,57.52,9.85,13,64.5,Bachelor,Yes,Medium,No,B,Low
5433,79.61,4.81,84.73,82.56,78.19,7.86,40,25.67,High School,No,Low,Yes,B,Low
5434,72.82,2.96,54.1,65.49,38.66,8.04,4,39.79,Bachelor,Yes,Low,No,C,Medium
5435,88.32,4.98,94.22,82.12,86.46,7.4,34,38.64,High School,Yes,Medium,No,A,Low
5436,68.81,5.17,39.61,81.25,68.45,7.52,36,63.52,Bachelor,Yes,Medium,No,B,Low
5437,77.14,1.54,46.09,39.57,69.18,6.09,29,62.11,Bachelor,Yes,Medium,Yes,D,High
5438,95.76,5.23,86.16,67.15,36.59,6.65,32,52.58,Master,No,Low,No,B,Low
5439,83.13,3.28,85.72,45.59,75.38,6.81,13,48.25,High School,No,High,No,C,Medium
5440,77.1,3.05,60.13,76.99,69.39,6.79,20,67.73,Master,Yes,Medium,Yes,C,Medium
5441,68.97,3.31,40.55,68.37,48.3,7.81,35,92.07,High School,Yes,Medium,Yes,C,Medium
5442,68.5,5.73,20.02,73.51,52.87,6.08,32,77.67,Bachelor,Yes,Medium,Yes,B,Low
5443,65.24,5.73,90.14,79.27,44.78,5.54,32,47.41,Master,Yes,Low,Yes,A,Low
5444,69.88,4.36,72.53,75.01,35.86,6.67,2,53.55,High School,Yes,High,No,B,Low
5445,89.33,3.99,67.86,76.14,35.47,8.5,36,54.41,High School,Yes,Low,Yes,B,Low
5446,74.67,3.31,52.52,89.4,31.39,8.83,25,49.76,High School,Yes,Medium,No,C,Medium
5447,57.75,8.36,58.04,66.3,52.06,7.7,5,84.73,Bachelor,Yes,Low,No,A,Low
5448,100.0,2.27,80.58,76.87,63.27,4.46,43,76.7,Master,No,High,No,B,Low
5449,82.8,2.7,44.8,49.63,65.28,4.0,31,16.4,Bachelor,Yes,Medium,Yes,D,High
5450,56.9,4.04,80.34,62.66,77.66,7.73,4,74.89,High School,Yes,Medium,Yes,B,Low
5451,71.37,1.87,76.65,95.12,27.26,5.53,19,73.28,Bachelor,Yes,Medium,Yes,C,Medium
5452,79.66,5.39,93.6,52.0,77.69,6.82,30,81.19,Bachelor,Yes,Low,No,B,Low
5453,100.0,0.85,74.65,80.53,86.86,7.27,9,61.56,Bachelor,Yes,Medium,Yes,C,Medium
5454,61.38,2.22,80.75,87.79,68.67,8.26,11,50.77,High School,Yes,Medium,No,C,Medium
5455,92.64,2.78,39.43,71.23,79.88,6.4,20,66.19,High School,No,Medium,No,C,Medium
5456,98.99,1.69,60.77,73.51,38.87,5.04,40,60.19,High School,Yes,Low,Yes,C,Medium
5457,68.57,5.37,63.22,47.5,67.93,7.09,3,56.84,High School,Yes,Low,Yes,B,Low
5458,73.84,1.13,71.77,84.18,86.36,6.89,36,59.93,High School,Yes,High,Yes,B,Low
5459,62.46,1.77,67.05,58.55,95.77,4.37,2,65.64,High School,Yes,High,No,C,Medium
5460,74.95,2.28,83.07,76.16,71.7,5.9,9,42.9,High School,Yes,Low,Yes,C,Medium
5461,77.45,5.02,67.49,75.28,60.48,8.22,18,43.38,High School,Yes,Medium,No,B,Low
5462,87.89,6.11,49.33,42.83,59.95,8.97,32,64.46,Bachelor,Yes,High,No,A,Low
5463,94.35,4.44,46.69,67.3,57.23,7.08,33,32.12,High School,Yes,Medium,No,C,Medium
5464,66.78,1.14,92.3,55.95,61.0,6.96,13,92.41,Master,Yes,Medium,Yes,C,Medium
5465,48.49,2.38,70.14,69.39,66.55,6.88,42,45.77,Master,Yes,Medium,No,C,Medium
5466,77.68,6.33,67.28,87.16,62.48,8.05,4,52.64,High School,Yes,High,No,B,Low
5467,82.4,3.55,69.67,76.51,54.94,6.63,7,63.75,Master,Yes,Low,No,C,Medium
5468,81.74,0.9,68.59,71.04,63.29,6.81,31,68.6,Bachelor,Yes,Low,No,C,Medium
5469,73.1,7.45,59.5,78.11,47.66,7.51,38,51.28,Bachelor,Yes,Low,No,A,Low
5470,79.87,2.47,75.9,54.26,75.41,9.15,44,87.08,High School,Yes,High,No,B,Low
5471,100.0,3.37,83.27,80.51,48.34,9.27,43,60.14,High School,Yes,Low,Yes,B,Low
5472,83.73,2.27,80.3,66.48,36.77,6.48,30,53.86,Bachelor,Yes,Low,Yes,B,Low
5473,72.4,1.78,64.22,30.16,40.23,7.68,35,63.25,Bachelor,Yes,Medium,No,D,High
5474,70.5,5.83,46.04,91.6,73.79,7.26,29,62.82,High School,Yes,Medium,No,B,Low
5475,75.45,3.85,41.73,65.67,37.2,5.19,8,70.13,Bachelor,Yes,Medium,Yes,C,Medium
5476,100.0,4.07,82.32,57.52,64.15,4.46,8,39.58,Bachelor,Yes,Medium,No,B,Low
5477,75.25,1.2,56.28,100.0,84.63,6.68,30,92.38,Bachelor,Yes,Low,No,C,Medium
5478,77.7,2.96,67.71,73.65,61.76,4.94,4,15.05,High School,Yes,High,No,C,Medium
5479,70.77,2.38,49.27,48.36,87.54,4.72,13,100.0,Bachelor,No,Medium,No,C,Medium
5480,94.48,2.01,68.57,55.89,59.46,7.68,25,75.84,Bachelor,Yes,Medium,No,C,Medium
5481,100.0,4.34,85.07,69.86,22.11,7.73,12,68.5,Bachelor,Yes,Low,Yes,B,Low
5482,84.76,2.89,88.38,90.42,55.13,6.25,42,70.59,High School,Yes,Low,Yes,B,Low
5483,79.24,4.75,39.97,65.2,73.62,6.25,3,50.87,PhD,Yes,Low,No,B,Low
5484,78.55,4.8,77.7,74.65,85.7,7.97,30,75.25,Bachelor,Yes,High,No,A,Low
5485,42.24,2.72,48.97,83.88,63.73,6.67,11,63.88,Bachelor,Yes,Low,No,C,Medium
5486,89.18,4.32,96.66,59.98,69.07,8.57,31,48.75,Bachelor,No,Medium,No,B,Low
5487,80.01,2.67,99.97,66.91,91.46,8.73,21,66.27,Master,Yes,High,Yes,B,Low
5488,84.43,2.08,71.87,72.56,72.64,7.44,35,42.58,PhD,Yes,Low,Yes,C,Medium
5489,67.33,1.59,66.79,57.33,24.86,7.15,20,57.21,Bachelor,Yes,High,No,C,Medium
5490,72.23,3.65,61.59,56.79,35.13,8.61,26,69.09,High School,Yes,High,Yes,B,Low
5491,71.83,2.16,91.71,81.47,60.58,6.62,32,61.08,High School,Yes,Medium,No,C,Medium
5492,93.32,5.98,67.87,86.53,65.09,7.0,35,67.01,Bachelor,Yes,Medium,Yes,A,Low
5493,72.32,6.43,70.33,66.76,100.0,4.69,37,47.77,Bachelor,Yes,Low,Yes,A,Low
5494,100.0,4.35,60.84,66.24,88.53,9.4,19,75.8,Master,Yes,Low,No,B,Low
5495,84.46,3.94,65.8,65.13,48.51,5.81,15,93.72,High School,Yes,High,No,B,Low
5496,58.86,3.53,74.51,63.25,64.97,7.43,14,51.06,Master,Yes,High,Yes,B,Low
5497,76.07,7.77,72.81,56.91,57.75,5.12,7,44.06,Bachelor,Yes,High,No,A,Low
5498,68.22,7.03,81.16,35.13,100.0,9.54,5,74.7,Master,Yes,Low,No,A,Low
5499,45.08,3.13,69.27,40.36,32.07,8.11,39,82.53,High School,Yes,Medium,Yes,C,Medium
5500,100.0,3.14,62.39,83.47,65.54,6.41,25,51.07,Bachelor,Yes,Medium,Yes,B,Low
5501,88.55,4.09,70.81,93.31,46.78,5.75,24,61.84,High School,Yes,High,Yes,B,Low
5502,86.0,1.38,69.15,52.69,46.32,8.33,40,71.99,Bachelor,Yes,Medium,Yes,C,Medium
5503,80.48,0.5,52.16,68.33,86.47,8.15,44,41.22,High School,Yes,Medium,Yes,C,Medium
5504,57.27,1.09,27.03,68.14,35.03,6.92,43,40.62,Bachelor,Yes,High,No,C,Medium
5505,70.75,2.96,47.56,63.61,50.05,6.72,18,62.25,High School,Yes,Medium,No,C,Medium
5506,90.63,1.8,42.53,64.12,69.43,4.0,21,78.32,High School,Yes,Medium,Yes,C,Medium
5507,62.23,6.12,81.0,77.48,85.46,9.16,35,57.33,Bachelor,Yes,Low,No,A,Low
5508,40.02,0.86,48.17,93.65,87.12,8.26,28,51.59,Bachelor,Yes,Medium,Yes,C,Medium
5509,74.59,1.1,90.69,74.46,92.32,5.56,28,47.34,Bachelor,Yes,High,Yes,C,Medium
5510,75.87,0.5,51.57,77.58,75.55,5.94,16,59.43,Bachelor,Yes,Medium,No,D,High
5511,80.03,2.34,75.89,68.21,44.09,4.15,3,47.69,PhD,Yes,High,No,C,Medium
5512,88.93,2.78,99.42,83.19,85.9,6.57,22,69.52,High School,No,Medium,Yes,B,Low
5513,87.56,3.36,75.85,81.36,60.55,9.44,26,48.84,Bachelor,Yes,Low,No,B,Low
5514,81.88,3.44,99.74,60.81,100.0,9.32,20,65.07,Bachelor,No,Low,Yes,B,Low
5515,95.93,2.38,47.99,76.13,78.91,7.68,25,78.4,Master,No,Low,No,B,Low
5516,55.22,1.61,86.52,58.84,70.44,9.61,2,86.13,Master,Yes,Medium,No,C,Medium
5517,85.57,4.25,52.28,65.86,62.27,7.1,40,55.61,High School,Yes,Medium,Yes,B,Low
5518,87.4,1.88,82.76,48.68,41.16,7.48,37,67.88,High School,Yes,Medium,No,C,Medium
5519,59.41,4.91,63.97,100.0,56.16,6.08,26,55.14,High School,Yes,Low,Yes,B,Low
5520,55.46,0.83,69.34,100.0,88.94,7.24,2,60.83,Master,Yes,Low,Yes,C,Medium
5521,66.81,2.15,64.61,79.67,61.6,6.58,17,23.32,Bachelor,No,Low,Yes,C,Medium
5522,68.08,7.18,59.46,76.66,57.04,7.08,36,79.33,Bachelor,Yes,Medium,No,A,Low
5523,89.3,7.42,67.3,68.16,47.06,7.45,8,23.79,Bachelor,Yes,Medium,No,A,Low
5524,68.78,1.05,72.83,52.39,78.59,5.87,11,59.55,Bachelor,Yes,Low,Yes,D,High
5525,65.15,5.67,37.98,57.53,79.01,8.37,29,59.29,Bachelor,Yes,Medium,No,B,Low
5526,68.83,6.4,59.97,75.9,58.3,6.11,10,73.46,Bachelor,Yes,Low,No,B,Low
5527,94.78,5.41,76.78,83.58,86.68,5.32,41,100.0,High School,No,High,No,A,Low
5528,78.2,3.38,67.84,60.77,67.37,9.15,3,27.67,Bachelor,Yes,Low,Yes,C,Medium
5529,75.31,0.5,82.42,82.95,15.23,6.38,7,38.77,Bachelor,Yes,Medium,Yes,D,High
5530,76.35,3.65,38.45,55.3,92.36,8.56,29,30.93,Bachelor,Yes,Low,Yes,B,Low
5531,97.38,4.24,70.6,72.24,79.54,8.24,25,42.51,Bachelor,No,Medium,No,B,Low
5532,66.76,3.93,78.78,79.35,39.4,7.39,21,79.07,Master,Yes,Medium,No,B,Low
5533,97.73,4.36,59.91,100.0,45.99,8.36,34,43.49,Master,Yes,Medium,Yes,A,Low
5534,81.16,2.04,58.07,81.09,94.37,6.1,42,36.58,High School,No,Medium,Yes,B,Low
5535,75.59,2.63,89.27,57.29,25.68,8.28,18,68.56,High School,Yes,Low,Yes,C,Medium
5536,100.0,0.5,12.43,67.07,66.42,8.86,29,52.73,High School,Yes,Medium,No,D,High
5537,62.17,5.1,56.11,50.79,49.25,6.75,16,44.89,Master,Yes,Low,No,C,Medium
5538,72.69,1.88,54.82,83.68,90.56,6.55,22,72.62,High School,Yes,High,Yes,C,Medium
5539,59.51,3.05,76.16,66.88,20.33,7.71,13,38.83,Bachelor,Yes,Medium,Yes,C,Medium
5540,92.29,3.96,83.28,61.5,61.18,6.99,42,98.49,High School,Yes,Medium,No,A,Low
5541,100.0,2.49,84.26,58.47,73.38,6.95,38,83.25,Master,Yes,Medium,No,B,Low
5542,100.0,1.57,53.87,54.04,48.83,8.32,9,55.27,Bachelor,Yes,Medium,Yes,D,High
5543,96.36,3.96,69.66,57.27,51.32,6.71,24,55.85,High School,Yes,High,Yes,B,Low
5544,75.04,0.5,55.57,93.68,100.0,5.28,44,55.29,High School,Yes,High,Yes,C,Medium
5545,72.52,4.88,83.73,67.58,67.27,6.01,44,75.32,High School,Yes,Low,Yes,A,Low
5546,52.93,4.69,69.96,97.8,83.98,9.03,29,66.15,Bachelor,Yes,Medium,Yes,B,Low
5547,100.0,2.51,63.82,59.25,48.84,5.73,27,61.8,High School,Yes,Low,Yes,C,Medium
5548,85.03,2.61,68.47,88.1,77.0,7.17,20,39.9,Bachelor,Yes,High,No,B,Low
5549,70.62,1.72,81.76,54.33,63.14,6.79,3,59.08,Bachelor,Yes,Medium,Yes,C,Medium
5550,97.92,2.81,70.83,88.72,77.76,5.57,39,39.3,Master,Yes,High,No,B,Low
5551,63.41,3.14,59.66,83.99,28.37,9.22,44,67.79,Bachelor,Yes,Medium,No,B,Low
5552,84.1,2.93,61.48,67.53,33.25,7.0,29,84.14,Bachelor,Yes,Medium,Yes,C,Medium
5553,75.41,6.11,78.17,44.87,60.96,9.09,24,55.27,Bachelor,Yes,Medium,No,B,Low
5554,87.58,0.5,46.57,79.19,79.14,5.19,30,73.28,Bachelor,No,Low,No,C,Medium
5555,77.05,1.87,82.15,70.53,62.0,5.48,26,44.54,Master,Yes,Medium,No,C,Medium
5556,56.24,4.82,30.14,54.7,50.24,4.25,12,15.07,High School,Yes,Medium,Yes,C,Medium
5557,79.13,7.2,66.31,87.85,58.28,6.38,18,34.0,Master,Yes,High,Yes,A,Low
5558,93.73,1.94,53.03,73.36,74.78,8.99,13,81.61,Bachelor,No,High,No,C,Medium
5559,77.56,5.32,100.0,70.91,52.5,7.24,37,62.16,Bachelor,No,Low,Yes,A,Low
5560,89.63,1.43,23.16,68.17,90.95,7.12,11,59.82,Bachelor,Yes,Medium,Yes,C,Medium
